"","Dock","Mat","Shell","Barnacles","Arb..Bryo.","Enc..Bryo.","Tubeworms","Hydroids","Tunicates","Oysters","Sponges","Anemones","Algae","Biofilm","Slippersnail","Feather.Duster.Worm","Amphipod.Tubes","Bare.Shell","Ribbed.Mussel","Silt","Green.Lipped.Mussel","Whelk.Eggs","Season","Date","pH-mean-days","salinity-mean-days","temp-mean-days","turbidity-mean-days"
"143","Wingate","5-South","pink",80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"144","Wingate","5-South","purple",30,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,55,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"145","Wingate","5-South","yellow",30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"146","Wingate","6-South","pink",40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"147","Wingate","6-South","red",40,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"148","Wingate","6-South","purple",70,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"149","Wingate","6-South","green",50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"150","Wingate","6-South","aqua",50,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"151","Wingate","6-South","yellow",80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"fall","10/14/2020",6.1372850678733,8.48803921568627,28.1831221719457,19.8257654298643
"152","Wingate","2-North","aqua",50,0,5,0,0,1,0,0,0,0,0,0,0,0,10,0,34,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"153","Wingate","2-North","purple",2,0,2,0,0,5,0,0,0,0,91,0,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"154","Wingate","2-North","pink",40,0,5,2,0,2,0,0,0,0,41,0,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"155","Wingate","2-North","yellow",55,0,5,0,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"156","Wingate","2-North","green",65,0,5,0,0,0,0,10,0,0,15,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"157","Wingate","2-North","red",60,0,10,0,0,0,0,5,0,0,20,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"158","Wingate","4-North","green",30,0,3,0,0,2,0,5,0,0,55,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"159","Wingate","4-North","yellow",25,0,0,0,0,0,15,0,0,0,55,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"160","Wingate","4-North","pink",25,0,5,0,0,0,0,10,0,5,55,0,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"161","Wingate","4-North","dark blue",5,0,5,0,0,0,0,10,0,5,70,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"162","Wingate","4-North","red",5,0,0,0,0,1,0,5,0,0,74,0,0,0,15,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"163","Wingate","4-North","purple",10,0,5,0,0,0,0,5,0,5,50,0,0,0,25,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"164","Wingate","5-South","aqua",5,0,10,0,0,10,0,0,0,0,59,1,0,0,15,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"165","Wingate","5-South","yellow",50,0,15,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"166","Wingate","5-South","red",40,0,5,1,0,10,0,0,0,0,39,5,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"167","Wingate","5-South","green",25,0,20,0,0,1,0,0,0,0,49,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"168","Wingate","5-South","pink",25,0,15,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"169","Wingate","5-South","purple",50,0,0,0,0,0,0,0,0,0,35,0,0,0,15,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"170","Wingate","6-North","pink",70,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"171","Wingate","6-North","yellow",60,0,20,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"172","Wingate","6-North","green",50,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"173","Wingate","6-North","purple",55,0,25,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"174","Wingate","6-North","red",40,0,20,0,0,5,0,0,0,0,25,0,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"175","Wingate","6-North","aqua",50,0,25,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"176","Wingate","1-South","yellow",0,0,0,5,0,5,0,0,0,0,70,0,0,0,20,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"177","Wingate","1-South","green",40,0,10,0,0,0,1,5,0,0,33,1,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"178","Wingate","1-South","aqua",60,0,15,0,0,0,0,10,0,5,5,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"179","Wingate","1-South","red",60,0,0,0,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"180","Wingate","1-South","pink",70,0,0,0,0,0,0,0,0,5,15,0,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"181","Wingate","1-South","purple",55,0,5,0,0,1,0,0,0,0,19,0,0,0,20,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"182","Wingate","3-South"," green",80,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"183","Wingate","3-South","orange",55,0,5,0,0,10,0,0,0,5,20,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"184","Wingate","3-South","pink",70,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"185","Wingate","3-South","aqua",25,0,5,0,0,10,0,0,0,0,55,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"186","Wingate","3-South","blue",50,0,20,0,0,0,0,0,0,0,25,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"187","Wingate","3-South","yellow",50,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211111111
"188","Melbourne Shores","1-South","green",70,0,10,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"189","Melbourne Shores","1-South","yellow",30,0,0,0,0,0,30,3,0,0,17,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"190","Melbourne Shores","1-South","pink",60,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"191","Melbourne Shores","1-South","aqua",5,0,0,0,0,0,40,0,0,0,45,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"192","Melbourne Shores","1-South","purple",5,0,0,1,0,0,30,1,0,0,63,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"193","Melbourne Shores","1-South","red",25,0,0,0,10,0,0,0,0,0,65,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"194","Melbourne Shores","1-North","red",2,0,0,0,0,0,60,15,1,0,22,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"195","Melbourne Shores","1-North","aqua",50,0,0,0,10,0,10,10,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"196","Melbourne Shores","1-North","yellow",40,0,0,0,10,0,0,0,0,0,50,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"197","Melbourne Shores","1-North","pink",40,0,0,0,0,0,0,50,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"198","Melbourne Shores","1-North","green",50,0,0,0,0,0,0,10,0,0,40,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"199","Melbourne Shores","1-North","purple",20,0,0,0,10,0,50,10,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"200","Melbourne Shores","2-North","green",60,0,15,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"201","Melbourne Shores","2-North","yellow",25,0,0,0,0,0,50,15,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"202","Melbourne Shores","2-North","red",50,0,5,0,10,0,30,0,0,0,5,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"203","Melbourne Shores","2-North","aqua",70,0,5,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"204","Melbourne Shores","2-North","purple",35,0,0,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"205","Melbourne Shores","2-North","pink",30,0,0,0,0,0,40,15,0,0,15,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"206","Melbourne Shores","2-South","green",40,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"207","Melbourne Shores","2-South","red",40,0,0,0,15,0,0,15,0,0,30,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"208","Melbourne Shores","2-South","aqua",5,0,0,0,0,0,70,20,0,0,5,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"209","Melbourne Shores","2-South","yellow",70,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"210","Melbourne Shores","2-South","purple",20,0,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"211","Melbourne Shores","2-South","pink",50,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"212","Melbourne Shores","3-South","purple",25,0,10,0,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"213","Melbourne Shores","3-South","yellow",80,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"214","Melbourne Shores","3-South","aqua",50,0,0,0,0,0,20,10,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"215","Melbourne Shores","3-South","red",70,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"216","Melbourne Shores","3-South","green",80,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"217","Melbourne Shores","3-South","pink",60,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"218","Melbourne Shores","3-North","green",60,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"219","Melbourne Shores","3-North","red",20,0,10,0,0,0,50,15,0,0,5,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"220","Melbourne Shores","3-North","pink",40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"221","Melbourne Shores","3-North","yellow",40,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"222","Melbourne Shores","3-North","aqua",10,0,0,0,0,0,0,25,0,0,65,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"223","Melbourne Shores","3-North","dark blue",40,0,10,0,0,0,5,10,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"224","Melbourne Shores","1-South","aqua",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"225","Melbourne Shores","1-South","pink",20,0,0,0,5,5,0,30,0,0,37,3,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"226","Melbourne Shores","1-South","green",20,0,15,0,5,15,0,20,5,0,20,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"227","Melbourne Shores","1-South","yellow",0,0,10,0,0,15,50,10,1,0,11,3,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"228","Melbourne Shores","1-South","red",10,0,20,0,5,10,0,25,0,0,30,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"229","Melbourne Shores","1-South","purple",5,0,0,0,0,5,0,5,5,0,55,25,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"230","Melbourne Shores","1-North","red",2,0,0,0,0,0,50,25,1,0,22,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"231","Melbourne Shores","1-North","aqua",40,0,0,0,0,0,15,35,0,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"232","Melbourne Shores","1-North","pink",35,0,0,0,0,0,0,50,5,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"233","Melbourne Shores","1-North","yellow",15,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"234","Melbourne Shores","1-North","purple",10,0,0,0,0,0,60,20,0,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"235","Melbourne Shores","2-North","purple",30,0,10,0,5,2,25,20,0,0,8,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"236","Melbourne Shores","2-North","pink",20,0,15,0,5,0,10,40,0,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"237","Melbourne Shores","2-North","green",15,0,50,0,0,2,0,15,3,0,15,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"238","Melbourne Shores","2-North","aqua",5,0,15,0,5,0,0,60,2,0,13,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"239","Melbourne Shores","2-North","yellow",5,0,5,0,0,1,20,50,2,0,17,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"240","Melbourne Shores","2-North","red",20,0,20,0,5,0,5,30,0,0,20,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"241","Melbourne Shores","2-South","pink",15,0,15,0,3,5,5,40,3,0,14,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"242","Melbourne Shores","2-South","purple",10,0,20,0,5,2,25,20,0,0,13,5,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"243","Melbourne Shores","2-South","yellow",5,0,10,0,5,0,0,15,2,0,62,1,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"244","Melbourne Shores","2-South","green",20,0,30,0,3,0,20,20,2,0,5,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"245","Melbourne Shores","2-South","red",5,0,5,0,5,3,0,20,2,0,60,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"246","Melbourne Shores","2-South","aqua",5,0,15,0,3,5,40,15,2,5,8,2,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"247","Melbourne Shores","3-South","green",30,0,0,0,0,15,0,25,0,0,30,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"248","Melbourne Shores","3-South","pink",1,0,0,0,0,0,0,30,0,0,69,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"249","Melbourne Shores","3-South","purple",15,0,70,0,0,0,0,10,1,0,4,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"250","Melbourne Shores","3-South","yellow",30,0,0,0,0,0,5,5,0,0,60,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"251","Melbourne Shores","3-South","red",35,0,0,0,5,0,0,55,0,0,5,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"252","Melbourne Shores","3-North","dark blue",20,0,0,0,0,0,10,15,5,0,50,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"253","Melbourne Shores","3-North","red",5,0,10,0,0,5,40,20,3,0,17,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"254","Melbourne Shores","3-North","aqua",5,0,0,0,0,2,0,60,0,0,18,0,0,0,5,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"255","Melbourne Shores","3-North","yellow",2,0,10,0,0,0,0,50,5,0,33,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"256","Melbourne Shores","3-North","pink",15,0,0,0,0,5,0,50,0,0,30,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"257","Melbourne Shores","3-North","green",0,0,5,0,0,0,20,10,0,0,44,0,0,0,20,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391111111
"258","Aquarina","1-South","gray",30,0,0,0,0,0,0,0,4,0,46,20,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"259","Aquarina","1-South","orange",10,0,0,1,0,0,0,0,5,0,82,2,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"260","Aquarina","1-South","pink",40,0,0,0,0,0,19,0,0,0,40,1,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"261","Aquarina","1-South","dark blue",80,0,0,1,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"262","Aquarina","1-South","aqua",20,0,5,5,0,0,20,0,5,0,45,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"263","Aquarina","1-South","green",15,0,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"264","Aquarina","2-South","pink",70,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"265","Aquarina","2-South","dark blue",40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"266","Aquarina","2-South","green",70,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"267","Aquarina","2-South","orange",55,0,5,0,0,0,5,5,0,0,30,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"268","Aquarina","2-South","aqua",60,0,1,10,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"269","Aquarina","2-South","gray",20,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"270","Aquarina","3-South","aqua",50,0,10,0,0,5,0,0,1,0,34,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"271","Aquarina","3-South","gray",40,0,5,0,0,20,0,0,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"272","Aquarina","3-South","green",90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"273","Aquarina","3-South","orange",10,0,0,0,0,40,10,0,2,0,38,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"274","Aquarina","3-South","pink",10,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"275","Aquarina","3-South","dark blue",40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"276","Aquarina","1-North","pink",60,0,0,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"277","Aquarina","1-North","gray",20,0,20,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"278","Aquarina","1-North","orange",60,0,10,0,0,0,0,0,2,0,23,5,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"279","Aquarina","1-North","aqua",50,0,0,0,0,10,0,0,0,0,30,5,5,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"280","Aquarina","1-North","dark blue ",70,0,5,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"281","Aquarina","1-North","green",60,0,10,0,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
"282","Aquarina","2-North","dark blue",60,0,15,5,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476550681
