"","Dock","Mat","Shell","Barnacles","Arb..Bryo.","Enc..Bryo.","Tubeworms","Hydroids","Tunicates","Oysters","Sponges","Anemones","Algae","Biofilm","Slippersnail","Feather.Duster.Worm","Amphipod.Tubes","Bare.Shell","Ribbed.Mussel","Silt","Green.Lipped.Mussel","Whelk.Eggs","Season","Date","pH-mean-days","salinity-mean-days","temp-mean-days","turbidity-mean-days"
"143","Wingate","3-South","blue",50,0,20,0,0,0,0,0,0,0,25,0,0,0,5,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211398611
"144","Wingate","3-South","yellow",50,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,"spring","1/29/2021",8.80177777777778,3.38066666666667,18.0670972222222,17.4058211398611
"145","Melbourne Shores","1-South","green",70,0,10,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"146","Melbourne Shores","1-South","yellow",30,0,0,0,0,0,30,3,0,0,17,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"147","Melbourne Shores","1-South","pink",60,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"148","Melbourne Shores","1-South","aqua",5,0,0,0,0,0,40,0,0,0,45,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"149","Melbourne Shores","1-South","purple",5,0,0,1,0,0,30,1,0,0,63,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"150","Melbourne Shores","1-South","red",25,0,0,0,10,0,0,0,0,0,65,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"151","Melbourne Shores","1-North","red",2,0,0,0,0,0,60,15,1,0,22,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"152","Melbourne Shores","1-North","aqua",50,0,0,0,10,0,10,10,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"153","Melbourne Shores","1-North","yellow",40,0,0,0,10,0,0,0,0,0,50,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"154","Melbourne Shores","1-North","pink",40,0,0,0,0,0,0,50,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"155","Melbourne Shores","1-North","green",50,0,0,0,0,0,0,10,0,0,40,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"156","Melbourne Shores","1-North","purple",20,0,0,0,10,0,50,10,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"157","Melbourne Shores","2-North","green",60,0,15,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"158","Melbourne Shores","2-North","yellow",25,0,0,0,0,0,50,15,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"159","Melbourne Shores","2-North","red",50,0,5,0,10,0,30,0,0,0,5,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"160","Melbourne Shores","2-North","aqua",70,0,5,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"161","Melbourne Shores","2-North","purple",35,0,0,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"162","Melbourne Shores","2-North","pink",30,0,0,0,0,0,40,15,0,0,15,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"163","Melbourne Shores","2-South","green",40,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"164","Melbourne Shores","2-South","red",40,0,0,0,15,0,0,15,0,0,30,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"165","Melbourne Shores","2-South","aqua",5,0,0,0,0,0,70,20,0,0,5,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"166","Melbourne Shores","2-South","yellow",70,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"167","Melbourne Shores","2-South","purple",20,0,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"168","Melbourne Shores","2-South","pink",50,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"169","Melbourne Shores","3-South","purple",25,0,10,0,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"170","Melbourne Shores","3-South","yellow",80,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"171","Melbourne Shores","3-South","aqua",50,0,0,0,0,0,20,10,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"172","Melbourne Shores","3-South","red",70,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"173","Melbourne Shores","3-South","green",80,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"174","Melbourne Shores","3-South","pink",60,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"175","Melbourne Shores","3-North","green",60,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"176","Melbourne Shores","3-North","red",20,0,10,0,0,0,50,15,0,0,5,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"177","Melbourne Shores","3-North","pink",40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"178","Melbourne Shores","3-North","yellow",40,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"179","Melbourne Shores","3-North","aqua",10,0,0,0,0,0,0,25,0,0,65,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"180","Melbourne Shores","3-North","dark blue",40,0,10,0,0,0,5,10,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"181","Melbourne Shores","1-South","aqua",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"182","Melbourne Shores","1-South","pink",20,0,0,0,5,5,0,30,0,0,37,3,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"183","Melbourne Shores","1-South","green",20,0,15,0,5,15,0,20,5,0,20,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"184","Melbourne Shores","1-South","yellow",0,0,10,0,0,15,50,10,1,0,11,3,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"185","Melbourne Shores","1-South","red",10,0,20,0,5,10,0,25,0,0,30,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"186","Melbourne Shores","1-South","purple",5,0,0,0,0,5,0,5,5,0,55,25,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"187","Melbourne Shores","1-North","red",2,0,0,0,0,0,50,25,1,0,22,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"188","Melbourne Shores","1-North","aqua",40,0,0,0,0,0,15,35,0,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"189","Melbourne Shores","1-North","pink",35,0,0,0,0,0,0,50,5,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"190","Melbourne Shores","1-North","yellow",15,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"191","Melbourne Shores","1-North","purple",10,0,0,0,0,0,60,20,0,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"192","Melbourne Shores","2-North","purple",30,0,10,0,5,2,25,20,0,0,8,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"193","Melbourne Shores","2-North","pink",20,0,15,0,5,0,10,40,0,0,10,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"194","Melbourne Shores","2-North","green",15,0,50,0,0,2,0,15,3,0,15,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"195","Melbourne Shores","2-North","aqua",5,0,15,0,5,0,0,60,2,0,13,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"196","Melbourne Shores","2-North","yellow",5,0,5,0,0,1,20,50,2,0,17,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"197","Melbourne Shores","2-North","red",20,0,20,0,5,0,5,30,0,0,20,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"198","Melbourne Shores","2-South","pink",15,0,15,0,3,5,5,40,3,0,14,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"199","Melbourne Shores","2-South","purple",10,0,20,0,5,2,25,20,0,0,13,5,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"200","Melbourne Shores","2-South","yellow",5,0,10,0,5,0,0,15,2,0,62,1,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"201","Melbourne Shores","2-South","green",20,0,30,0,3,0,20,20,2,0,5,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"202","Melbourne Shores","2-South","red",5,0,5,0,5,3,0,20,2,0,60,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"203","Melbourne Shores","2-South","aqua",5,0,15,0,3,5,40,15,2,5,8,2,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"204","Melbourne Shores","3-South","green",30,0,0,0,0,15,0,25,0,0,30,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"205","Melbourne Shores","3-South","pink",1,0,0,0,0,0,0,30,0,0,69,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"206","Melbourne Shores","3-South","purple",15,0,70,0,0,0,0,10,1,0,4,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"207","Melbourne Shores","3-South","yellow",30,0,0,0,0,0,5,5,0,0,60,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"208","Melbourne Shores","3-South","red",35,0,0,0,5,0,0,55,0,0,5,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"209","Melbourne Shores","3-North","dark blue",20,0,0,0,0,0,10,15,5,0,50,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"210","Melbourne Shores","3-North","red",5,0,10,0,0,5,40,20,3,0,17,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"211","Melbourne Shores","3-North","aqua",5,0,0,0,0,2,0,60,0,0,18,0,0,0,5,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"212","Melbourne Shores","3-North","yellow",2,0,10,0,0,0,0,50,5,0,33,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"213","Melbourne Shores","3-North","pink",15,0,0,0,0,5,0,50,0,0,30,0,0,0,0,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"214","Melbourne Shores","3-North","green",0,0,5,0,0,0,20,10,0,0,44,0,0,0,20,0,0,0,0,"spring","2/5/2021",8.90734722222222,3.23556944444444,17.4532083333333,17.4405391372361
"215","Aquarina","1-South","gray",30,0,0,0,0,0,0,0,4,0,46,20,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"216","Aquarina","1-South","orange",10,0,0,1,0,0,0,0,5,0,82,2,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"217","Aquarina","1-South","pink",40,0,0,0,0,0,19,0,0,0,40,1,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"218","Aquarina","1-South","dark blue",80,0,0,1,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"219","Aquarina","1-South","aqua",20,0,5,5,0,0,20,0,5,0,45,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"220","Aquarina","1-South","green",15,0,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"221","Aquarina","2-South","pink",70,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"222","Aquarina","2-South","dark blue",40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"223","Aquarina","2-South","green",70,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"224","Aquarina","2-South","orange",55,0,5,0,0,0,5,5,0,0,30,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"225","Aquarina","2-South","aqua",60,0,1,10,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"226","Aquarina","2-South","gray",20,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"227","Aquarina","3-South","aqua",50,0,10,0,0,5,0,0,1,0,34,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"228","Aquarina","3-South","gray",40,0,5,0,0,20,0,0,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"229","Aquarina","3-South","green",90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"230","Aquarina","3-South","orange",10,0,0,0,0,40,10,0,2,0,38,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"231","Aquarina","3-South","pink",10,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"232","Aquarina","3-South","dark blue",40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"233","Aquarina","1-North","pink",60,0,0,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"234","Aquarina","1-North","gray",20,0,20,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"235","Aquarina","1-North","orange",60,0,10,0,0,0,0,0,2,0,23,5,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"236","Aquarina","1-North","aqua",50,0,0,0,0,10,0,0,0,0,30,5,5,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"237","Aquarina","1-North","dark blue ",70,0,5,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"238","Aquarina","1-North","green",60,0,10,0,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"239","Aquarina","2-North","dark blue",60,0,15,5,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"240","Aquarina","2-North","orange",30,0,10,0,0,0,30,0,0,0,20,10,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"241","Aquarina","2-North","green",5,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"242","Aquarina","2-North","blue",25,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"243","Aquarina","2-North","gray",60,0,0,0,0,0,0,0,0,0,30,5,0,5,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"244","Aquarina","2-North","pink",50,0,0,0,0,10,0,0,5,0,15,20,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"245","Aquarina","3-North","aqua",5,0,0,5,0,0,15,0,0,0,75,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"246","Aquarina","3-North","dark blue",75,0,0,0,0,5,10,0,0,0,10,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"247","Aquarina","3-North","orange",50,0,0,2,0,5,0,0,1,0,38,3,0,1,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"248","Aquarina","3-North","gray",5,0,0,0,0,0,0,0,5,0,60,30,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"249","Aquarina","3-North","green",25,0,20,1,0,5,20,0,1,0,29,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"250","Aquarina","3-North","pink",15,0,0,0,0,0,25,25,0,0,35,0,0,0,0,0,0,0,0,"fall","10/9/2020",6.58830559757943,7.01782148260212,28.4574583963691,20.0256476887443
"251","Aquarina","1-South"," aqua",25,0,0,0,0,0,20,25,2,0,26,2,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"252","Aquarina","1-South","gray",20,0,0,0,0,1,0,40,3,0,34,2,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"253","Aquarina","1-South","orange",5,0,0,1,0,1,0,50,3,0,35,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"254","Aquarina","1-South","green",10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"255","Aquarina","1-South","pink",20,0,0,0,0,0,20,35,0,0,20,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"256","Aquarina","1-South","dark blue",85,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"257","Aquarina","2-South","aqua",40,0,10,1,0,0,10,25,0,0,13,1,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"258","Aquarina","2-South","pink",20,0,5,0,0,0,5,50,0,5,10,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"259","Aquarina","2-South","orange",10,0,0,0,0,0,0,25,5,0,60,0,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"260","Aquarina","2-South","green",10,0,10,0,0,0,20,20,5,0,32,1,1,0,0,1,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"261","Aquarina","2-South","gray",10,0,20,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"262","Aquarina","2-South","dark blue",25,0,0,0,0,0,5,50,1,0,18,1,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"263","Aquarina","3-South","orange",10,0,5,0,0,30,10,15,5,0,25,0,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"264","Aquarina","3-South","gray",15,0,5,0,0,0,5,40,5,0,20,10,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"265","Aquarina","3-South","green",60,0,10,0,0,0,5,0,0,0,24,1,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"266","Aquarina","3-South","pink",10,0,30,0,0,0,20,0,0,0,35,0,0,0,5,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"267","Aquarina","3-South","aqua",30,0,0,0,0,0,0,30,5,0,35,0,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"268","Aquarina","3-South","dark blue",55,0,5,0,5,0,15,15,1,0,4,0,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"269","Aquarina","1-North","pink",35,0,15,1,0,15,0,0,1,5,23,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"270","Aquarina","1-North","orange",15,0,30,1,0,1,0,25,1,0,25,2,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"271","Aquarina","1-North","green",40,0,0,0,0,0,5,40,5,0,0,5,0,0,5,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"272","Aquarina","1-North","gray",5,0,25,0,0,5,0,45,1,0,13,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"273","Aquarina","1-North","aqua",35,0,15,0,0,1,20,20,1,0,3,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"274","Aquarina","1-North","dark blue",70,0,0,0,0,0,0,23,0,0,0,1,0,0,5,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"275","Aquarina","2-North","green",2,0,0,1,2,0,0,0,3,0,82,10,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"276","Aquarina","2-North","orange",5,0,5,3,2,0,50,25,0,0,5,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"277","Aquarina","2-North","dark blue",25,0,10,0,0,0,0,30,5,0,25,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"278","Aquarina","2-North","pink",25,0,0,0,0,0,5,15,5,0,27,3,0,0,20,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"279","Aquarina","2-North","aqua",15,0,15,0,0,0,15,34,0,0,20,1,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"280","Aquarina","2-North","gray",55,0,20,1,0,0,0,10,0,0,9,5,0,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
"281","Aquarina","3-North","dark blue",72,0,10,0,0,0,0,10,1,0,5,0,2,0,0,0,0,0,0,"spring","2/10/2021",9.15538888888889,3.40805555555556,17.4895833333333,17.4316327503333
